Model size: 757K
Acc@10: 0.9090, Acc@20: 0.9950, Param Norm: 82.86, Grad Norm: 1.06
Acc@10: 0.9160, Acc@20: 0.9880, Param Norm: 82.88, Grad Norm: 2.26
Acc@10: 0.9100, Acc@20: 0.9920, Param Norm: 82.89, Grad Norm: 0.94
Acc@10: 0.9160, Acc@20: 0.9930, Param Norm: 82.90, Grad Norm: 0.74
Acc@10: 0.8940, Acc@20: 0.9930, Param Norm: 82.91, Grad Norm: 1.14
Acc@10: 0.9360, Acc@20: 0.9950, Param Norm: 82.92, Grad Norm: 1.06
Model Saved!
Acc@10: 0.9340, Acc@20: 0.9930, Param Norm: 82.92, Grad Norm: 1.61
Acc@10: 0.9240, Acc@20: 0.9910, Param Norm: 82.94, Grad Norm: 1.01
Acc@10: 0.9320, Acc@20: 0.9950, Param Norm: 82.95, Grad Norm: 0.30
Acc@10: 0.9350, Acc@20: 0.9920, Param Norm: 82.95, Grad Norm: 1.11
Acc@10: 0.9260, Acc@20: 0.9940, Param Norm: 82.95, Grad Norm: 1.24
Acc@10: 0.9200, Acc@20: 0.9930, Param Norm: 82.97, Grad Norm: 1.28
Acc@10: 0.9370, Acc@20: 0.9900, Param Norm: 82.99, Grad Norm: 1.22
Acc@10: 0.9290, Acc@20: 0.9940, Param Norm: 83.01, Grad Norm: 1.15
Acc@10: 0.8780, Acc@20: 0.9900, Param Norm: 83.01, Grad Norm: 1.37
Acc@10: 0.9230, Acc@20: 0.9940, Param Norm: 83.02, Grad Norm: 0.94
Acc@10: 0.9040, Acc@20: 0.9930, Param Norm: 83.03, Grad Norm: 1.11
Acc@10: 0.9130, Acc@20: 0.9860, Param Norm: 83.04, Grad Norm: 1.74
Acc@10: 0.9050, Acc@20: 0.9900, Param Norm: 83.05, Grad Norm: 1.22
Acc@10: 0.9140, Acc@20: 0.9940, Param Norm: 83.06, Grad Norm: 0.51
Acc@10: 0.9070, Acc@20: 0.9900, Param Norm: 83.07, Grad Norm: 0.96
Acc@10: 0.9180, Acc@20: 0.9940, Param Norm: 83.07, Grad Norm: 0.96
Acc@10: 0.9140, Acc@20: 0.9940, Param Norm: 83.10, Grad Norm: 1.56
Acc@10: 0.9220, Acc@20: 0.9910, Param Norm: 83.10, Grad Norm: 1.13
Acc@10: 0.9480, Acc@20: 0.9950, Param Norm: 83.11, Grad Norm: 0.46
Acc@10: 0.9180, Acc@20: 0.9930, Param Norm: 83.12, Grad Norm: 0.80
Model Saved!
Acc@10: 0.9250, Acc@20: 0.9910, Param Norm: 83.12, Grad Norm: 1.36
Acc@10: 0.9170, Acc@20: 0.9960, Param Norm: 83.13, Grad Norm: 0.68
Acc@10: 0.9120, Acc@20: 0.9880, Param Norm: 83.14, Grad Norm: 0.93
Acc@10: 0.9070, Acc@20: 0.9930, Param Norm: 83.15, Grad Norm: 1.38
Acc@10: 0.9120, Acc@20: 0.9930, Param Norm: 83.16, Grad Norm: 1.36
Acc@10: 0.9350, Acc@20: 0.9920, Param Norm: 83.17, Grad Norm: 0.72
Acc@10: 0.9140, Acc@20: 0.9930, Param Norm: 83.19, Grad Norm: 0.88
Acc@10: 0.9040, Acc@20: 0.9910, Param Norm: 83.18, Grad Norm: 1.15
Acc@10: 0.8930, Acc@20: 0.9920, Param Norm: 83.20, Grad Norm: 0.91
Acc@10: 0.9120, Acc@20: 0.9900, Param Norm: 83.21, Grad Norm: 1.30
Acc@10: 0.9200, Acc@20: 0.9920, Param Norm: 83.23, Grad Norm: 1.24
Acc@10: 0.9350, Acc@20: 0.9940, Param Norm: 83.23, Grad Norm: 0.40
Acc@10: 0.9310, Acc@20: 0.9950, Param Norm: 83.23, Grad Norm: 0.54
Acc@10: 0.9010, Acc@20: 0.9900, Param Norm: 83.24, Grad Norm: 1.26
Acc@10: 0.9090, Acc@20: 0.9910, Param Norm: 83.25, Grad Norm: 1.12
Acc@10: 0.9380, Acc@20: 0.9920, Param Norm: 83.26, Grad Norm: 0.93
Acc@10: 0.9060, Acc@20: 0.9920, Param Norm: 83.27, Grad Norm: 0.95
Acc@10: 0.9340, Acc@20: 0.9950, Param Norm: 83.28, Grad Norm: 0.92
Acc@10: 0.9200, Acc@20: 0.9900, Param Norm: 83.29, Grad Norm: 1.00
Acc@10: 0.9120, Acc@20: 0.9920, Param Norm: 83.30, Grad Norm: 2.06
Model Saved!
Acc@10: 0.8870, Acc@20: 0.9910, Param Norm: 83.31, Grad Norm: 0.77
Acc@10: 0.9170, Acc@20: 0.9940, Param Norm: 83.32, Grad Norm: 0.48
Acc@10: 0.9110, Acc@20: 0.9900, Param Norm: 83.32, Grad Norm: 1.15
Acc@10: 0.9180, Acc@20: 0.9940, Param Norm: 83.34, Grad Norm: 0.87
Acc@10: 0.9190, Acc@20: 0.9960, Param Norm: 83.34, Grad Norm: 0.61
Acc@10: 0.9230, Acc@20: 0.9910, Param Norm: 83.35, Grad Norm: 0.71
Acc@10: 0.9170, Acc@20: 0.9930, Param Norm: 83.35, Grad Norm: 1.39
Acc@10: 0.9470, Acc@20: 0.9920, Param Norm: 83.36, Grad Norm: 0.62
Acc@10: 0.9180, Acc@20: 0.9930, Param Norm: 83.37, Grad Norm: 0.43
Acc@10: 0.9120, Acc@20: 0.9920, Param Norm: 83.38, Grad Norm: 0.53
Acc@10: 0.9120, Acc@20: 0.9930, Param Norm: 83.38, Grad Norm: 0.85
Acc@10: 0.9060, Acc@20: 0.9880, Param Norm: 83.39, Grad Norm: 1.51
Acc@10: 0.9400, Acc@20: 0.9930, Param Norm: 83.40, Grad Norm: 0.64
Acc@10: 0.9220, Acc@20: 0.9940, Param Norm: 83.41, Grad Norm: 0.39
Acc@10: 0.9230, Acc@20: 0.9920, Param Norm: 83.42, Grad Norm: 0.89
Acc@10: 0.9210, Acc@20: 0.9930, Param Norm: 83.42, Grad Norm: 0.64
Acc@10: 0.9110, Acc@20: 0.9930, Param Norm: 83.43, Grad Norm: 0.87
Acc@10: 0.9380, Acc@20: 0.9890, Param Norm: 83.43, Grad Norm: 1.05
Acc@10: 0.9120, Acc@20: 0.9950, Param Norm: 83.44, Grad Norm: 0.63
Acc@10: 0.9380, Acc@20: 0.9950, Param Norm: 83.45, Grad Norm: 0.46
Model Saved!
Acc@10: 0.9180, Acc@20: 0.9920, Param Norm: 83.45, Grad Norm: 0.86
Acc@10: 0.9250, Acc@20: 0.9920, Param Norm: 83.47, Grad Norm: 1.30
Acc@10: 0.9220, Acc@20: 0.9940, Param Norm: 83.47, Grad Norm: 1.02
Acc@10: 0.9250, Acc@20: 0.9910, Param Norm: 83.47, Grad Norm: 0.70
Acc@10: 0.9440, Acc@20: 0.9940, Param Norm: 83.48, Grad Norm: 0.65
Acc@10: 0.9190, Acc@20: 0.9930, Param Norm: 83.49, Grad Norm: 0.70
Acc@10: 0.9520, Acc@20: 0.9940, Param Norm: 83.50, Grad Norm: 0.32
Acc@10: 0.9100, Acc@20: 0.9910, Param Norm: 83.51, Grad Norm: 0.93
Acc@10: 0.9410, Acc@20: 0.9950, Param Norm: 83.51, Grad Norm: 0.76
Acc@10: 0.9370, Acc@20: 0.9960, Param Norm: 83.52, Grad Norm: 0.54
Acc@10: 0.9340, Acc@20: 0.9910, Param Norm: 83.52, Grad Norm: 1.21
Acc@10: 0.8900, Acc@20: 0.9890, Param Norm: 83.53, Grad Norm: 0.56
Acc@10: 0.9210, Acc@20: 0.9940, Param Norm: 83.53, Grad Norm: 0.47
Acc@10: 0.9350, Acc@20: 0.9960, Param Norm: 83.53, Grad Norm: 0.42
Acc@10: 0.9390, Acc@20: 0.9890, Param Norm: 83.53, Grad Norm: 1.47
Acc@10: 0.9160, Acc@20: 0.9920, Param Norm: 83.55, Grad Norm: 1.04
Acc@10: 0.9330, Acc@20: 0.9920, Param Norm: 83.55, Grad Norm: 0.81
Acc@10: 0.9420, Acc@20: 0.9960, Param Norm: 83.56, Grad Norm: 0.50
Acc@10: 0.9190, Acc@20: 0.9890, Param Norm: 83.57, Grad Norm: 0.62
Acc@10: 0.9110, Acc@20: 0.9910, Param Norm: 83.57, Grad Norm: 0.81
Model Saved!
Acc@10: 0.9360, Acc@20: 0.9960, Param Norm: 83.58, Grad Norm: 0.93
Acc@10: 0.9240, Acc@20: 0.9900, Param Norm: 83.59, Grad Norm: 0.70
Acc@10: 0.9300, Acc@20: 0.9910, Param Norm: 83.60, Grad Norm: 0.75
Acc@10: 0.9230, Acc@20: 0.9940, Param Norm: 83.60, Grad Norm: 0.39
Acc@10: 0.9250, Acc@20: 0.9940, Param Norm: 83.60, Grad Norm: 0.30
Acc@10: 0.9340, Acc@20: 0.9920, Param Norm: 83.61, Grad Norm: 0.72
Acc@10: 0.9330, Acc@20: 0.9930, Param Norm: 83.61, Grad Norm: 0.63
Acc@10: 0.8800, Acc@20: 0.9890, Param Norm: 83.63, Grad Norm: 1.14
Acc@10: 0.9020, Acc@20: 0.9890, Param Norm: 83.63, Grad Norm: 0.57
Acc@10: 0.9390, Acc@20: 0.9960, Param Norm: 83.64, Grad Norm: 0.44
Acc@10: 0.9320, Acc@20: 0.9920, Param Norm: 83.64, Grad Norm: 0.52
Acc@10: 0.9140, Acc@20: 0.9890, Param Norm: 83.65, Grad Norm: 0.65
Acc@10: 0.8850, Acc@20: 0.9930, Param Norm: 83.65, Grad Norm: 0.89
Acc@10: 0.9260, Acc@20: 0.9920, Param Norm: 83.66, Grad Norm: 0.71
Acc@10: 0.9180, Acc@20: 0.9930, Param Norm: 83.66, Grad Norm: 0.58
Acc@10: 0.9200, Acc@20: 0.9910, Param Norm: 83.66, Grad Norm: 0.64
Acc@10: 0.9410, Acc@20: 0.9940, Param Norm: 83.67, Grad Norm: 0.56
Acc@10: 0.9330, Acc@20: 0.9940, Param Norm: 83.67, Grad Norm: 0.99
Acc@10: 0.9200, Acc@20: 0.9910, Param Norm: 83.68, Grad Norm: 0.56
Acc@10: 0.9150, Acc@20: 0.9920, Param Norm: 83.69, Grad Norm: 0.81
Model Saved!
Acc@10: 0.9170, Acc@20: 0.9930, Param Norm: 83.70, Grad Norm: 0.47
Acc@10: 0.9000, Acc@20: 0.9940, Param Norm: 83.71, Grad Norm: 1.13
Acc@10: 0.9200, Acc@20: 0.9900, Param Norm: 83.71, Grad Norm: 0.66
Acc@10: 0.9420, Acc@20: 0.9940, Param Norm: 83.72, Grad Norm: 0.22
Acc@10: 0.9230, Acc@20: 0.9930, Param Norm: 83.72, Grad Norm: 0.62
Acc@10: 0.9140, Acc@20: 0.9910, Param Norm: 83.72, Grad Norm: 0.64
Acc@10: 0.9190, Acc@20: 0.9960, Param Norm: 83.73, Grad Norm: 0.74
Acc@10: 0.9190, Acc@20: 0.9890, Param Norm: 83.74, Grad Norm: 0.35
Acc@10: 0.9260, Acc@20: 0.9950, Param Norm: 83.74, Grad Norm: 0.39
Acc@10: 0.9180, Acc@20: 0.9940, Param Norm: 83.74, Grad Norm: 0.50
Acc@10: 0.9060, Acc@20: 0.9910, Param Norm: 83.75, Grad Norm: 0.63
Acc@10: 0.9040, Acc@20: 0.9940, Param Norm: 83.75, Grad Norm: 0.63
Acc@10: 0.9170, Acc@20: 0.9910, Param Norm: 83.76, Grad Norm: 0.75
Acc@10: 0.9080, Acc@20: 0.9910, Param Norm: 83.77, Grad Norm: 0.36
Acc@10: 0.9060, Acc@20: 0.9930, Param Norm: 83.78, Grad Norm: 0.58
Acc@10: 0.9500, Acc@20: 0.9950, Param Norm: 83.78, Grad Norm: 0.62
Acc@10: 0.9280, Acc@20: 0.9900, Param Norm: 83.79, Grad Norm: 0.80
Acc@10: 0.9320, Acc@20: 0.9920, Param Norm: 83.79, Grad Norm: 0.44
Acc@10: 0.9280, Acc@20: 0.9960, Param Norm: 83.80, Grad Norm: 0.51
Acc@10: 0.9230, Acc@20: 0.9930, Param Norm: 83.80, Grad Norm: 0.39
Model Saved!
Acc@10: 0.8980, Acc@20: 0.9900, Param Norm: 83.81, Grad Norm: 0.90
Acc@10: 0.9310, Acc@20: 0.9950, Param Norm: 83.81, Grad Norm: 0.42
Acc@10: 0.9500, Acc@20: 0.9910, Param Norm: 83.82, Grad Norm: 0.84
Acc@10: 0.9180, Acc@20: 0.9920, Param Norm: 83.82, Grad Norm: 0.56
Acc@10: 0.9190, Acc@20: 0.9900, Param Norm: 83.83, Grad Norm: 0.63
Acc@10: 0.9130, Acc@20: 0.9940, Param Norm: 83.83, Grad Norm: 0.59
Acc@10: 0.9010, Acc@20: 0.9950, Param Norm: 83.84, Grad Norm: 0.61
Acc@10: 0.9540, Acc@20: 0.9930, Param Norm: 83.84, Grad Norm: 0.32
Acc@10: 0.9140, Acc@20: 0.9880, Param Norm: 83.85, Grad Norm: 0.60
Acc@10: 0.9320, Acc@20: 0.9950, Param Norm: 83.85, Grad Norm: 0.32
Acc@10: 0.9450, Acc@20: 0.9960, Param Norm: 83.85, Grad Norm: 0.29
Acc@10: 0.9250, Acc@20: 0.9930, Param Norm: 83.85, Grad Norm: 0.43
Acc@10: 0.9190, Acc@20: 0.9900, Param Norm: 83.86, Grad Norm: 0.75
Acc@10: 0.9160, Acc@20: 0.9910, Param Norm: 83.86, Grad Norm: 0.54
Acc@10: 0.9310, Acc@20: 0.9940, Param Norm: 83.87, Grad Norm: 0.40
Acc@10: 0.9230, Acc@20: 0.9950, Param Norm: 83.87, Grad Norm: 0.25
Acc@10: 0.9180, Acc@20: 0.9920, Param Norm: 83.88, Grad Norm: 0.51
Acc@10: 0.9020, Acc@20: 0.9930, Param Norm: 83.89, Grad Norm: 1.07
Acc@10: 0.9350, Acc@20: 0.9920, Param Norm: 83.89, Grad Norm: 0.31
Acc@10: 0.9200, Acc@20: 0.9910, Param Norm: 83.89, Grad Norm: 0.64
Model Saved!
Acc@10: 0.9200, Acc@20: 0.9890, Param Norm: 83.89, Grad Norm: 0.41
Acc@10: 0.8880, Acc@20: 0.9930, Param Norm: 83.90, Grad Norm: 0.47
Acc@10: 0.9270, Acc@20: 0.9950, Param Norm: 83.90, Grad Norm: 0.72
Acc@10: 0.9430, Acc@20: 0.9940, Param Norm: 83.91, Grad Norm: 0.41
Acc@10: 0.9100, Acc@20: 0.9900, Param Norm: 83.91, Grad Norm: 0.55
Acc@10: 0.9260, Acc@20: 0.9940, Param Norm: 83.91, Grad Norm: 0.39
Acc@10: 0.9140, Acc@20: 0.9940, Param Norm: 83.92, Grad Norm: 0.27
Acc@10: 0.8920, Acc@20: 0.9930, Param Norm: 83.93, Grad Norm: 0.67
Acc@10: 0.9530, Acc@20: 0.9920, Param Norm: 83.93, Grad Norm: 0.48
Acc@10: 0.9260, Acc@20: 0.9940, Param Norm: 83.93, Grad Norm: 0.45
Acc@10: 0.9200, Acc@20: 0.9940, Param Norm: 83.94, Grad Norm: 0.24
Acc@10: 0.9180, Acc@20: 0.9940, Param Norm: 83.94, Grad Norm: 0.43
Acc@10: 0.9250, Acc@20: 0.9880, Param Norm: 83.94, Grad Norm: 0.78
Acc@10: 0.9410, Acc@20: 0.9980, Param Norm: 83.95, Grad Norm: 0.51
Acc@10: 0.9180, Acc@20: 0.9910, Param Norm: 83.95, Grad Norm: 0.34
Acc@10: 0.9150, Acc@20: 0.9930, Param Norm: 83.95, Grad Norm: 0.51
Acc@10: 0.9060, Acc@20: 0.9900, Param Norm: 83.96, Grad Norm: 0.36
Acc@10: 0.9260, Acc@20: 0.9960, Param Norm: 83.97, Grad Norm: 0.37
Acc@10: 0.9120, Acc@20: 0.9940, Param Norm: 83.96, Grad Norm: 0.25
Acc@10: 0.9160, Acc@20: 0.9890, Param Norm: 83.96, Grad Norm: 0.56
Model Saved!
Acc@10: 0.9010, Acc@20: 0.9880, Param Norm: 83.98, Grad Norm: 0.66
Acc@10: 0.9280, Acc@20: 0.9940, Param Norm: 83.98, Grad Norm: 0.60
Acc@10: 0.9460, Acc@20: 0.9940, Param Norm: 83.98, Grad Norm: 0.52
Acc@10: 0.9320, Acc@20: 0.9920, Param Norm: 83.99, Grad Norm: 0.39
Acc@10: 0.9380, Acc@20: 0.9940, Param Norm: 83.99, Grad Norm: 0.41
Acc@10: 0.8920, Acc@20: 0.9900, Param Norm: 84.00, Grad Norm: 0.81
Acc@10: 0.9340, Acc@20: 0.9940, Param Norm: 84.00, Grad Norm: 0.46
Acc@10: 0.9170, Acc@20: 0.9950, Param Norm: 84.01, Grad Norm: 0.31
Acc@10: 0.9170, Acc@20: 0.9890, Param Norm: 84.01, Grad Norm: 0.70
Acc@10: 0.9240, Acc@20: 0.9920, Param Norm: 84.01, Grad Norm: 0.40
Acc@10: 0.9170, Acc@20: 0.9930, Param Norm: 84.01, Grad Norm: 0.36
Acc@10: 0.9220, Acc@20: 0.9890, Param Norm: 84.02, Grad Norm: 0.41
Acc@10: 0.9180, Acc@20: 0.9920, Param Norm: 84.03, Grad Norm: 0.32
Acc@10: 0.9100, Acc@20: 0.9930, Param Norm: 84.03, Grad Norm: 0.67
Acc@10: 0.9130, Acc@20: 0.9900, Param Norm: 84.03, Grad Norm: 0.41
Acc@10: 0.9180, Acc@20: 0.9900, Param Norm: 84.03, Grad Norm: 0.50
Acc@10: 0.9480, Acc@20: 0.9970, Param Norm: 84.04, Grad Norm: 0.23
Acc@10: 0.9140, Acc@20: 0.9920, Param Norm: 84.04, Grad Norm: 0.37
Acc@10: 0.9140, Acc@20: 0.9910, Param Norm: 84.05, Grad Norm: 0.40
Acc@10: 0.9210, Acc@20: 0.9900, Param Norm: 84.05, Grad Norm: 0.62
Model Saved!
Acc@10: 0.9360, Acc@20: 0.9970, Param Norm: 84.05, Grad Norm: 0.35
Acc@10: 0.9390, Acc@20: 0.9940, Param Norm: 84.05, Grad Norm: 0.23
Acc@10: 0.9200, Acc@20: 0.9920, Param Norm: 84.05, Grad Norm: 0.47
Acc@10: 0.9080, Acc@20: 0.9920, Param Norm: 84.06, Grad Norm: 0.46
Acc@10: 0.9250, Acc@20: 0.9910, Param Norm: 84.06, Grad Norm: 0.48
Acc@10: 0.9130, Acc@20: 0.9920, Param Norm: 84.07, Grad Norm: 0.36
Acc@10: 0.9210, Acc@20: 0.9920, Param Norm: 84.07, Grad Norm: 0.40
Acc@10: 0.8910, Acc@20: 0.9930, Param Norm: 84.08, Grad Norm: 0.57
Acc@10: 0.9480, Acc@20: 0.9930, Param Norm: 84.08, Grad Norm: 0.42
Acc@10: 0.9060, Acc@20: 0.9940, Param Norm: 84.08, Grad Norm: 0.48
Acc@10: 0.9200, Acc@20: 0.9910, Param Norm: 84.09, Grad Norm: 0.35
Acc@10: 0.9240, Acc@20: 0.9900, Param Norm: 84.09, Grad Norm: 0.46
Acc@10: 0.9180, Acc@20: 0.9970, Param Norm: 84.09, Grad Norm: 0.27
Acc@10: 0.8960, Acc@20: 0.9910, Param Norm: 84.10, Grad Norm: 0.41
Acc@10: 0.9220, Acc@20: 0.9910, Param Norm: 84.10, Grad Norm: 0.48
Acc@10: 0.9210, Acc@20: 0.9950, Param Norm: 84.10, Grad Norm: 0.61
Acc@10: 0.9090, Acc@20: 0.9910, Param Norm: 84.11, Grad Norm: 0.19
Acc@10: 0.8940, Acc@20: 0.9880, Param Norm: 84.11, Grad Norm: 0.47
Acc@10: 0.9300, Acc@20: 0.9960, Param Norm: 84.12, Grad Norm: 0.43
Acc@10: 0.9130, Acc@20: 0.9910, Param Norm: 84.12, Grad Norm: 0.60
Model Saved!
Acc@10: 0.9230, Acc@20: 0.9890, Param Norm: 84.12, Grad Norm: 0.59
Acc@10: 0.9260, Acc@20: 0.9930, Param Norm: 84.13, Grad Norm: 0.23
Acc@10: 0.9170, Acc@20: 0.9910, Param Norm: 84.13, Grad Norm: 0.43
Acc@10: 0.9190, Acc@20: 0.9950, Param Norm: 84.13, Grad Norm: 0.29
Acc@10: 0.9200, Acc@20: 0.9920, Param Norm: 84.13, Grad Norm: 0.66
Acc@10: 0.9280, Acc@20: 0.9900, Param Norm: 84.14, Grad Norm: 0.64
Acc@10: 0.9090, Acc@20: 0.9920, Param Norm: 84.14, Grad Norm: 0.36
Acc@10: 0.9390, Acc@20: 0.9900, Param Norm: 84.14, Grad Norm: 0.42
Acc@10: 0.9330, Acc@20: 0.9930, Param Norm: 84.15, Grad Norm: 0.20
Acc@10: 0.9240, Acc@20: 0.9950, Param Norm: 84.15, Grad Norm: 0.33
Acc@10: 0.9050, Acc@20: 0.9910, Param Norm: 84.16, Grad Norm: 0.52
Acc@10: 0.9310, Acc@20: 0.9930, Param Norm: 84.16, Grad Norm: 0.31
Acc@10: 0.9370, Acc@20: 0.9930, Param Norm: 84.16, Grad Norm: 0.42
Acc@10: 0.9150, Acc@20: 0.9890, Param Norm: 84.16, Grad Norm: 0.38
Acc@10: 0.9200, Acc@20: 0.9950, Param Norm: 84.17, Grad Norm: 0.34
Acc@10: 0.9200, Acc@20: 0.9930, Param Norm: 84.17, Grad Norm: 0.18
Acc@10: 0.9090, Acc@20: 0.9920, Param Norm: 84.18, Grad Norm: 0.35
Acc@10: 0.9230, Acc@20: 0.9910, Param Norm: 84.18, Grad Norm: 0.34
Acc@10: 0.9150, Acc@20: 0.9930, Param Norm: 84.18, Grad Norm: 0.45
Acc@10: 0.9140, Acc@20: 0.9940, Param Norm: 84.18, Grad Norm: 0.34
Model Saved!
Acc@10: 0.9240, Acc@20: 0.9940, Param Norm: 84.19, Grad Norm: 0.22
Acc@10: 0.9220, Acc@20: 0.9910, Param Norm: 84.19, Grad Norm: 0.47
Acc@10: 0.9220, Acc@20: 0.9880, Param Norm: 84.19, Grad Norm: 0.23
Acc@10: 0.9070, Acc@20: 0.9950, Param Norm: 84.20, Grad Norm: 0.29
Acc@10: 0.9210, Acc@20: 0.9940, Param Norm: 84.20, Grad Norm: 0.21
Acc@10: 0.9190, Acc@20: 0.9900, Param Norm: 84.20, Grad Norm: 0.35
Acc@10: 0.9160, Acc@20: 0.9940, Param Norm: 84.20, Grad Norm: 0.48
Acc@10: 0.9160, Acc@20: 0.9910, Param Norm: 84.21, Grad Norm: 0.25
Acc@10: 0.9180, Acc@20: 0.9900, Param Norm: 84.21, Grad Norm: 0.41
